date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:26:40	325556/325556	---MCZ	200	added ('OK')	text/html	etag:W/%224e5a8-OkZf2J/cahNdTPlowSSWCWnyd8o%22	https://elcomercio.pe/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/index.html	(from )
20:26:40	661/661	---M-Z	200	added ('OK')	text/plain	etag:W/%22f93-veKTSvir9l6NLkinxcSM56z9LgE%22	https://elcomercio.pe/robots.txt		(from )
20:26:41	1438/1438	---M--	200	added ('OK')	binary/octet-stream	etag:%22ac397831c9518aa38540f76ca4b37cd6%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/favicon.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/favicon2d2b.png	(from https://elcomercio.pe/)
20:26:41	1240/1240	---M--	200	added ('OK')	binary/octet-stream	etag:%228bfb0a14db2bf11a62b84b554821d2cc%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon2d2b.png	(from https://elcomercio.pe/)
20:26:41	1779/1779	---M--	200	added ('OK')	binary/octet-stream	etag:%22ab07f4a002885b3518f43b1ef9f234f2%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-76x76.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-76x762d2b.png	(from https://elcomercio.pe/)
20:26:41	2361/2361	---M--	200	added ('OK')	binary/octet-stream	etag:%2211282a69c1c9d7f3c95e62ffea07ab59%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-120x120.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-120x1202d2b.png	(from https://elcomercio.pe/)
20:26:42	2982/2982	---M--	200	added ('OK')	binary/octet-stream	etag:%227b259e90d13e34eb674fe575759d8b23%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-144x144.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-144x1442d2b.png	(from https://elcomercio.pe/)
20:26:42	3312/3312	---M--	200	added ('OK')	binary/octet-stream	etag:%227363efa925d74b28cd60162fe9baa6eb%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-152x152.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-152x1522d2b.png	(from https://elcomercio.pe/)
20:26:42	4283/4283	---M--	200	added ('OK')	binary/octet-stream	etag:%22385319722ff802723d2c9b3fc8e12f2d%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-180x180.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-180x1802d2b.png	(from https://elcomercio.pe/)
20:26:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2001:26:42%20GMT	http://www.npttech.com/advertising.js	C:/proyectsHTrack/paginaPlazaVea/www.npttech.com/advertising.7.delayed	(from https://elcomercio.pe/)
20:26:43	5962/5962	---MCZ	200	added ('OK')	application/javascript	etag:W/%22df0e1827cd8f289a645f38d8fecaf6e0%22	https://www.npttech.com/advertising.js	C:/proyectsHTrack/paginaPlazaVea/www.npttech.com/advertising.js	(from https://elcomercio.pe/)
20:26:43	1337275/1337275	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2001:26:36%20GMT	https://elcomercio.pe/arcio/rss/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/arcio/rss/index.html	(from https://elcomercio.pe/)
20:26:44	13635/13635	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f944213a9ee4b538cc177f89572e689%22	https://d1r08wok4169a5.cloudfront.net/ads/ec/arcads.js?v=2022-11-09	C:/proyectsHTrack/paginaPlazaVea/d1r08wok4169a5.cloudfront.net/ads/ec/arcads6ebf.js	(from https://elcomercio.pe/)
20:26:48	37695/37695	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262d7515a-933f%22	http://static.chartbeat.com/js/chartbeat.js	C:/proyectsHTrack/paginaPlazaVea/static.chartbeat.com/js/chartbeat.js	(from https://elcomercio.pe/)
20:26:48	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-Bn6O+Sjw7oJp4xkR7YnDpkDcUM8%22	https://elcomercio.pe/cc/digital/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/cc/digital/index.html	(from https://elcomercio.pe/)
20:26:50	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-FbdedFBvOYPPSasHKOrYsBVxcOI%22	https://elcomercio.pe/extranjeros/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/extranjeros/index.html	(from https://elcomercio.pe/)
20:26:50	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-liUseZxKTSKy/WSZAr/ewzNJkxI%22	https://elcomercio.pe/winback/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/winback/index.html	(from https://elcomercio.pe/)
20:26:51	23915/23915	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262d75314-5d6b%22	http://static.chartbeat.com/js/chartbeat_mab.js	C:/proyectsHTrack/paginaPlazaVea/static.chartbeat.com/js/chartbeat_mab.js	(from https://elcomercio.pe/)
20:26:52	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-JKSlDzOCmO8pgt8nkXoOoiC47xI%22	https://elcomercio.pe/universitarios/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/universitarios/index.html	(from https://elcomercio.pe/)
20:26:52	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-otH082Dcf9Hz88rihxlGGc9Q58s%22	https://elcomercio.pe/corporativos/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/corporativos/index.html	(from https://elcomercio.pe/)
20:26:52	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-mOMhXcEtd3gO4S67XZDCsx+6QhY%22	https://elcomercio.pe/colaboradores/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/colaboradores/index.html	(from https://elcomercio.pe/)
20:26:52	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2009%20Nov%202022%2001:26:52%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/proyectsHTrack/paginaPlazaVea/www.googletagmanager.com/gtm.c5445.delayed	(from https://elcomercio.pe/)
20:26:52	76/76	---M-Z	200	added ('OK')	application/javascript	etag:%22cab82e40dc6b0618c4515c529c8364fb%22	https://elcomercio.pe/pf/resources/assets/js/emblue-sdk-worker.js?d=2631	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/pf/resources/assets/js/emblue-sdk-workerb647.js	(from https://elcomercio.pe/)
20:26:53	22265/22265	---MCZ	200	added ('OK')	application/javascript	etag:W/%2282b7fe3447d87cb8116f7e8050ba900a%22	https://cdn.embluemail.com/pixeltracking/pixeltracking.js?code=01780ae129e2be9f4afea429d618f3ec	C:/proyectsHTrack/paginaPlazaVea/cdn.embluemail.com/pixeltracking/pixeltracking145d.js	(from https://elcomercio.pe/)
20:26:53	197149/197149	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f292588db1416492aa1f8ce5a18668eb%22	https://elcomercio.pe/pf/resources/assets/js/sdk.v3.min.js?d=2631	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/pf/resources/assets/js/sdk.v3.minb647.js	(from https://elcomercio.pe/)
20:26:54	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-iXElu3xVsK7XcBkv9HJHT9CcxF8%22	https://elcomercio.pe/ak.m	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/ak.m	(from https://elcomercio.pe/)
20:26:54	1172756/1172756	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2211e514-0dlP+39c9cmzIRS82BArQYF/Dg0%22	https://elcomercio.pe/ak.t	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/ak.t	(from https://elcomercio.pe/)
20:26:55	156210/156210	---M-Z	200	added ('OK')	text/html	etag:W/%2225028-dOlTuOrRqaAWBxrzRaIOtJaAnSI%22	https://elcomercio.pe/deporte-total/seleccion/chile-tras-finalizar-audiencia-en-el-tas-por-caso-byron-castillo-hicimos-todo-mundial-qatar-2022-seleccion-ecuador-seleccion-chilena-rmmd-dtbn-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/deporte-total/seleccion/chile-tras-finalizar-audiencia-en-el-tas-por-caso-byron-castillo-hicimos-todo-mundial-qatar-2022-seleccion-ecuador-seleccion-chilena-rmmd-dtbn-noticia/index.html	(from https://elcomercio.pe/)
20:26:55	162067/162067	---MCZ	200	added ('OK')	text/html	etag:W/%2226708-cthIURIj8g/1hN7RJerifX2WzLw%22	https://elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recurso-que-pretendia-anular-denuncia-constitucional-de-fiscal-de-la-nacion-por-delitos-de-organizacion-criminal-y-otros-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recu/index.html	(from https://elcomercio.pe/)
20:26:55	174542/174542	---MCZ	200	added ('OK')	text/html	etag:W/%22297c4-cu8lcj4aZ+yuBV+Wxscd9vAllI4%22	https://elcomercio.pe/politica/anibal-torres-congresistas-demandan-la-salida-del-jefe-de-gabinete-tras-ataque-misogino-a-sol-carreno-pedro-castillo-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/politica/anibal-torres-congresistas-demandan-la-salida-del-jefe-de-gabinete-tras-ataque-misogino-a-sol-carreno-pedro-castillo-noticia/index.html	(from https://elcomercio.pe/)
20:26:55	2849/2849	---M--	200	added ('OK')	binary/octet-stream	etag:%22c8c7dc74e73ff5badb94e89d7f1e5c78%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/logo.png?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/logo2d2b.png	(from https://elcomercio.pe/)
20:26:55	354810/354810	---M-Z	200	added ('OK')	text/html	etag:%22569fa-Ku64psngHn8VroruQ5meVsHtdsE%22	https://elcomercio.pe/reviu	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/reviu.html	(from https://elcomercio.pe/)
20:26:55	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2001:26:55%20GMT	https://elcomercio.pe/respuestas	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/respuestas	(from https://elcomercio.pe/)
20:26:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2001:26:55%20GMT	https://elcomercio.pe/tecnologia	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/tecnologia	(from https://elcomercio.pe/)
20:26:56	624/624	---M--	200	added ('OK')	binary/octet-stream	etag:%22509f49d6dd081d178490652b0bbeecd5%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/default-md.png?d=2	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/default-md87dd.png	(from https://elcomercio.pe/)
20:26:56	333831/333831	---MCZ	200	added ('OK')	text/html	etag:W/%22505fc-+ggwQs56Dn0yrZptR7j1MIOsgjo%22	https://elcomercio.pe/economia/cade-ejecutivos-2022-en-vivo-hoy-sigue-el-foro-empresarial-en-directo-desde-paracas-agenda-del-dia-pedro-castillo-economia-peru-lbposting-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/economia/cade-ejecutivos-2022-en-vivo-hoy-sigue-el-foro-empresarial-en-directo-desde-paracas-agenda-del-dia-pedro-castillo-economia-peru-lbposting-noticia/index.html	(from https://elcomercio.pe/)
20:26:58	121919/121919	---M--	200	added ('OK')	image/jpeg	etag:%22d6f66cbd52ec28cc1bbd410fb811440f4db718a1%22	https://elcomercio.pe/resizer/0wL4YE2z_3IrjqtVDeMLJyjz2tg=/arc-anglerfish-arc2-prod-elcomercio/public/QFQUQ4N5GVHW7GTVCUWPMH2PEU.png	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/resizer/0wL4YE2z_3IrjqtVDeMLJyjz2tg=/arc-anglerfish-arc2-prod-elcomercio/public/QFQUQ4N5GVHW7GTVCUWPMH2PEU.jpg	(from https://elcomercio.pe/)
20:26:58	169794/169794	---MCZ	200	added ('OK')	text/html	etag:W/%2228536-/ybITinPJrwKr0Zqqaut7I3uryE%22	https://elcomercio.pe/respuestas/quien/quien-cobra-nuevo-bono-alimentario-de-270-link-del-midis-cronograma-y-ultimas-noticias-del-apoyo-monetario-2022-como-consultar-si-me-toca-el-bono-alimentario-del-gobierno-pension-65-tdex-revtli-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/respuestas/quien/quien-cobra-nuevo-bono-alimentario-de-270-link-/index.html	(from https://elcomercio.pe/)
20:26:58	177241/177241	---MCZ	200	added ('OK')	text/html	etag:W/%222a24e-IEAIRIh3cou/9jj6zVAXXXA2c/Y%22	https://elcomercio.pe/respuestas/como/revisar-bono-alimentario-2022-de-noviembre-hoy-como-consultar-con-dni-si-soy-beneficiario-monto-dias-de-pago-y-mas-del-subsidio-bonos-en-el-peru-pedro-castillo-link-del-midis-bono-270-tdex-revtli-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/respuestas/como/revisar-bono-alimentario-2022-de-noviembre-hoy-/index.html	(from https://elcomercio.pe/)
20:26:58	192600/192600	---MCZ	200	added ('OK')	text/html	etag:W/%222de4c-IYZuQ5VkWaOl0n8H19E/lscLUGQ%22	https://elcomercio.pe/mundo/eeuu/elecciones-estados-unidos-2022-en-vivo-usa-midterms-quien-gano-las-elecciones-en-estados-unidos-mapa-de-los-resultados-de-las-elecciones-en-estados-unidos-quien-gano-las-elecciones-para-el-senado-de-estados-unidos-quien-gano-las-elecciones-para-la-camara-de-representantes-de-de-estados-unidos-donald-trump-joe-biden-democratas-republicanos-en-directo-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/mundo/eeuu/elecciones-estados-unidos-2022-en-vivo-usa-midt/index.html	(from https://elcomercio.pe/)
20:26:58	233352/233352	---MCZ	200	added ('OK')	text/html	etag:W/%2237d7d-BQEireBFYjapP7CkqOy5p4By6wg%22	https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-vs-melgar-en-vivo-en-arequipa-por-final-ida-liga-1-2022-via-golperu-goltv-star-plus-y-movistar-play-cuando-juegan-hora-canales-de-transmision-apuestas-alineaciones-y-donde-ver-minuto-a-minuto-resultado-futbol-libre-tv-video-rmmd-dtbn-lbposting-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-vs-melgar-en-vivo-en-arequipa-por-/index.html	(from https://elcomercio.pe/)
20:26:58	624/624	---M--	200	added ('OK')	binary/octet-stream	etag:%22509f49d6dd081d178490652b0bbeecd5%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/default-md.png	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/dist/elcomercio/images/default-md.png	(from https://elcomercio.pe/)
20:26:59	166329/166329	---MCZ	200	added ('OK')	text/html	etag:W/%22277ad-TkkrETAouG8zUB6Dyqx08GITkzw%22	https://elcomercio.pe/respuestas/quien/link-ingreso-solidario-2022-de-noviembre-quien-cobra-cuanto-se-paga-y-fechas-del-dps-via-sisben-iv-tdex-revtli-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/respuestas/quien/link-ingreso-solidario-2022-de-noviembre-quien-cobra-cuanto-se-paga-y-fechas-del-dps-via-sisben-iv-tdex-revtli-noticia/index.html	(from https://elcomercio.pe/)
20:26:59	163604/163604	---MCZ	200	added ('OK')	text/html	etag:W/%2226d08-gdazp7QE4K60VQ5x9LhIL7jnKbs%22	https://elcomercio.pe/luces/vida-social/horoscopo-de-hoy-martes-8-de-noviembre-del-2022-que-dicen-las-predicciones-para-tu-signo-zodiacal-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/luces/vida-social/horoscopo-de-hoy-martes-8-de-noviembre-del-2022-que-dicen-las-predicciones-para-tu-signo-zodiacal-noticia/index.html	(from https://elcomercio.pe/)
20:26:59	156650/156650	---MCZ	200	added ('OK')	text/html	etag:W/%22251de-pvL2ImiPiXcuMilZfabBkLvhzuc%22	https://elcomercio.pe/economia/dolar-sigue-retrocediendo-y-cierra-en-s391-su-nivel-mas-bajo-despues-de-un-mes-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/economia/dolar-sigue-retrocediendo-y-cierra-en-s391-su-nivel-mas-bajo-despues-de-un-mes-noticia/index.html	(from https://elcomercio.pe/)
20:26:59	159469/159469	---M-Z	200	added ('OK')	text/html	etag:W/%2225ce1-+i3ChdOuetJAcTg0J24RObgk5+A%22	https://elcomercio.pe/videos/entretenimiento/la-tinka-conoce-el-resultado-del-sorteo-para-el-02112022-sorteo-loteria-millonario-ganador-billete-nnav-amtv-video-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/videos/entretenimiento/la-tinka-conoce-el-resultado-del-sorteo-para-el-02112022-sorteo-loteria-millonario-ganador-billete-nnav-amtv-video-noticia/index.html	(from https://elcomercio.pe/)
20:26:59	272183/272183	---MCZ	200	added ('OK')	text/html	etag:W/%224152c-gGrEVgLWOsHth+3AJVnReHIboe4%22	https://elcomercio.pe/deporte-total/futbol-mundial/mundial-qatar-2022-en-vivo-minuto-a-minuto-ultimas-noticias-ultima-hora-y-mas-de-la-copa-del-mundo-qatar-2022-cuantos-dias-faltan-para-el-mundial-seleccion-argentina-francia-espana-mexico-ecuador-uruguay-portugal-video-rmmd-dtbn-lbposting-noticia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/deporte-total/futbol-mundial/mundial-qatar-2022-en-vivo-minuto-a-minuto-ulti/index.html	(from https://elcomercio.pe/)
20:26:59	27080/27080	---M--	200	added ('OK')	image/png	etag:%229e3a3904a208fcb9fb5f327487bb76bd%22	https://cloudfront-us-east-1.images.arcpublishing.com/elcomercio/2MUKBBFH45GVHBYYVKKQQJ2FPM.png	C:/proyectsHTrack/paginaPlazaVea/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/2MUKBBFH45GVHBYYVKKQQJ2FPM.png	(from https://elcomercio.pe/)
20:27:00	103087/103087	---M-Z	200	added ('OK')	text/html	etag:W/%22180a3-u5n8QtCJcMfQNueDFM5lwXw+XhU%22	https://elcomercio.pe/suscripciones/?ref=btn-suscribete-elcomercio&loc=	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/suscripciones/index8bd9.html	(from https://elcomercio.pe/)
20:27:00	199548/199548	---M-Z	200	added ('OK')	text/html	etag:W/%222f970-03nPFLCLWHn/qSqld28xhzMhYHE%22	https://elcomercio.pe/economia/personal/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/economia/personal/index.html	(from https://elcomercio.pe/)
20:27:00	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2001:27:00%20GMT	https://elcomercio.pe/compromiso-autoregulacion-comercial.pdf	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/compromiso-autoregulacion-comercial.pdf	(from https://elcomercio.pe/)
20:27:01	197149/197149	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f292588db1416492aa1f8ce5a18668eb%22	https://elcomercio.pe/pf/resources/assets/js/sdk.v3.min.js?d=2333	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/pf/resources/assets/js/sdk.v3.min992d.js	(from https://elcomercio.pe/)
20:27:01	1728507/1728507	---MCZ	200	added ('OK')	text/html	etag:W/%221a4def-7wfn0zMxG6gEYgXnLomXBZGFjrM%22	https://elcomercio.pe/ultimas-noticias/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/ultimas-noticias/index.html	(from https://elcomercio.pe/)
20:27:01	1192411/1192411	---MCZ	200	added ('OK')	text/html	etag:W/%22121fcf-0y4zD+1h0vRRkjGtdFXSijkZLBo%22	https://elcomercio.pe/newsletters/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/newsletters/index.html	(from https://elcomercio.pe/)
20:27:01	231214/231214	---M-Z	200	added ('OK')	text/html	etag:W/%2237523-H2hpg56oW74f+LR+m/FW7bMQgXE%22	https://elcomercio.pe/elecciones/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/elecciones/index.html	(from https://elcomercio.pe/)
20:27:02	6527/6527	---M--	200	added ('OK')	binary/octet-stream	etag:%225302d4307852aa1ce222952456f073e1%22	https://cdna.elcomercio.pe/resources/assets/js/lazyload.js?d=1	C:/proyectsHTrack/paginaPlazaVea/cdna.elcomercio.pe/resources/assets/js/lazyload2d2b.js	(from https://elcomercio.pe/)
20:27:02	155550/155550	---M-Z	200	added ('OK')	text/html	etag:W/%2224d92-vZLAjlPbfdDKSaQsNnFgcaMz0/k%22	https://elcomercio.pe/juegos/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/juegos/index.html	(from https://elcomercio.pe/)
20:27:02	1327577/1327577	---MCZ	200	added ('OK')	text/html	etag:W/%22142fce-YyvMGkaoIrbner9zcYbPF73+xuw%22	https://elcomercio.pe/podcast/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/podcast/index.html	(from https://elcomercio.pe/)
20:27:02	208583/208583	---M-Z	200	added ('OK')	text/html	etag:W/%2231cbd-phq7CR82bCGbRgYmmFMazl0cjLw%22	https://elcomercio.pe/noticias/coronavirus/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/noticias/coronavirus/index.html	(from https://elcomercio.pe/)
20:27:02	1400518/1400518	---MCZ	200	added ('OK')	text/html	etag:W/%22154cbb-nFAgAGOgKHWRytNdAkVUwCfZGA8%22	https://elcomercio.pe/el-comercio-tv/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/el-comercio-tv/index.html	(from https://elcomercio.pe/)
20:27:03	89584/89584	---M-Z	200	added ('OK')	text/html	etag:W/%2214be6-Z36asUffsTuYa483jUIcUpWBXFA%22	https://elcomercio.pe/provecho/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/provecho/index.html	(from https://elcomercio.pe/)
20:27:04	44028/44028	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bdd59dabd7637c8877da935ed188f4ff%22	https://d1r08wok4169a5.cloudfront.net/gpt-adtmp/gpt-adtmp.js?v=2022-11-09	C:/proyectsHTrack/paginaPlazaVea/d1r08wok4169a5.cloudfront.net/gpt-adtmp/gpt-adtmp6ebf.js	(from https://elcomercio.pe/)
20:27:04	104382/104382	---M-Z	200	added ('OK')	text/html	etag:W/%22185b2-OH7xgLUmKd+3sHjNlQoSGgsWNeQ%22	https://elcomercio.pe/saltar-intro/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/saltar-intro/index.html	(from https://elcomercio.pe/)
20:27:05	229477/229477	---M-Z	200	added ('OK')	text/html	etag:W/%2236e5a-efuZrlczhT6TFrfI3np6Na5qjyY%22	https://elcomercio.pe/politica/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/politica/index.html	(from https://elcomercio.pe/)
20:27:05	230267/230267	---M-Z	200	added ('OK')	text/html	etag:W/%2237170-lS/vRbRtDD2TuW8Tf5fOq7VSUEI%22	https://elcomercio.pe/economia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/economia/index.html	(from https://elcomercio.pe/)
20:27:06	229061/229061	---M-Z	200	added ('OK')	text/html	etag:W/%2236cbb-BkA2qb+MYusUGRu9vJm7/w9UVds%22	https://elcomercio.pe/lima/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/lima/index.html	(from https://elcomercio.pe/)
20:27:06	269806/269806	---MCZ	200	added ('OK')	text/html	etag:W/%2240be4-BMLTw0wWtJyGxECFnEzHbC8PhKc%22	https://elcomercio.pe/opinion/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/opinion/index.html	(from https://elcomercio.pe/)
20:27:06	226607/226607	---M-Z	200	added ('OK')	text/html	etag:W/%2236324-ZxwBroz3eQvJVAPmVknEV7B9em4%22	https://elcomercio.pe/peru/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/peru/index.html	(from https://elcomercio.pe/)
20:27:06	230710/230710	---M-Z	200	added ('OK')	text/html	etag:W/%223732c-pCzzOu0esP4nHiCsBpm7WGMoUvk%22	https://elcomercio.pe/mundo/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/mundo/index.html	(from https://elcomercio.pe/)
20:27:06	1284626/1284626	---MCZ	200	added ('OK')	text/html	etag:W/%22138807-d507q3VA/Gma/4ReZ97YmGQfDSA%22	https://elcomercio.pe/corresponsales-escolares/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/corresponsales-escolares/index.html	(from https://elcomercio.pe/)
20:27:06	241212/241212	---M-Z	200	added ('OK')	text/html	etag:W/%2239c31-WxeX/bghPXhCJE8NzgZDlH6LJMo%22	https://elcomercio.pe/deporte-total/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/deporte-total/index.html	(from https://elcomercio.pe/)
20:27:07	228846/228846	---M-Z	200	added ('OK')	text/html	etag:W/%2236be3-fz1ve6CF/eApPcptUeBz9ptNmCU%22	https://elcomercio.pe/tvmas/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/tvmas/index.html	(from https://elcomercio.pe/)
20:27:07	65499/65499	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256de00ef-ffdb%22	https://static.chartbeat.com/js/inpage.js	C:/proyectsHTrack/paginaPlazaVea/static.chartbeat.com/js/inpage.js	(from http://static.chartbeat.com/js/chartbeat.js)
20:27:08	231267/231267	---M-Z	200	added ('OK')	text/html	etag:W/%2237558-cqHygld7+YeTq0cAm525RcYp8nY%22	https://elcomercio.pe/tecnologia/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/tecnologia/index.html	(from https://elcomercio.pe/)
20:27:08	228701/228701	---MCZ	200	added ('OK')	text/html	etag:W/%2236b52-mln2h5LwmCR7fCwMjPb35bxMF8k%22	https://elcomercio.pe/luces/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/luces/index.html	(from https://elcomercio.pe/)
20:27:08	224600/224600	---M-Z	200	added ('OK')	text/html	etag:W/%2235b4e-vUjGGn6oPadYm17fixlSI9oPk5A%22	https://elcomercio.pe/respuestas/	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/respuestas/index.html	(from https://elcomercio.pe/)
20:27:08	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2001:27:08%20GMT	https://elcomercio.pe/GET	C:/proyectsHTrack/paginaPlazaVea/elcomercio.pe/GET	(from http://static.chartbeat.com/js/chartbeat_mab.js)
